game_id,team,starter_id,starter_name
NYA199404220,NYY,ojedb001,Bob Ojeda
NYA199404230,ATH,vanpt001,Todd Van Poppel
NYA199404230,NYY,mulht001,Terry Mulholland
NYA199404240,ATH,welcb001,Bob Welch
NYA199404240,NYY,abboj001,Jim Abbott
NYA199404250,LAA,leitm001,Mark Leiter
NYA199404250,NYY,key-j001,Jimmy Key
NYA199404260,LAA,andeb002,Brian Anderson
NYA199404260,NYY,perem001,Melido Perez
NYA199405060,BOS,selea001,Aaron Sele
NYA199405060,NYY,key-j001,Jimmy Key
NYA199405070,BOS,clemr001,Roger Clemens
NYA199405070,NYY,perem001,Melido Perez
NYA199405080,BOS,heskj001,Joe Hesketh
NYA199405080,NYY,mulht001,Terry Mulholland
NYA199405090,CLE,morrj001,Jack Morris
NYA199405090,NYY,abboj001,Jim Abbott
NYA199405100,CLE,nagyc001,Charles Nagy
NYA199405100,NYY,kamis001,Scott Kamieniecki
NYA199405110,CLE,martd001,Dennis Martinez
NYA199405110,NYY,key-j001,Jimmy Key
NYA199405120,CLE,nabhc001,Chris Nabholz
NYA199405120,NYY,perem001,Melido Perez
NYA199405200,BAL,moyej001,Jamie Moyer
NYA199405200,NYY,abboj001,Jim Abbott
NYA199405210,BAL,rhoda001,Arthur Rhodes
NYA199405210,NYY,perem001,Melido Perez
NYA199405220,BAL,mussm001,Mike Mussina
NYA199405220,NYY,key-j001,Jimmy Key
NYA199405240,NYY,mulht001,Terry Mulholland
NYA199405240,TOR,stewd001,Dave Stewart
NYA199405250,NYY,abboj001,Jim Abbott
NYA199405250,TOR,hentp001,Pat Hentgen
NYA199405300,CHW,sands001,Scott Sanderson
NYA199405300,NYY,abboj001,Jim Abbott
NYA199405310,CHW,ferna001,Alex Fernandez
NYA199405310,NYY,kamis001,Scott Kamieniecki
NYA199406010,CHW,alvaw001,Wilson Alvarez
NYA199406010,NYY,key-j001,Jimmy Key
NYA199406030,KC,milab001,Bob Milacki
NYA199406030,NYY,perem001,Melido Perez
NYA199406040,KC,gubim001,Mark Gubicza
NYA199406040,NYY,mulht001,Terry Mulholland
NYA199406050,KC,appik001,Kevin Appier
NYA199406050,NYY,abboj001,Jim Abbott
NYA199406170,MIL,eldrc001,Cal Eldred
NYA199406170,NYY,kamis001,Scott Kamieniecki
NYA199406180,MIL,ignam001,Mike Ignasiak
NYA199406180,NYY,perem001,Melido Perez
NYA199406190,MIL,boner001,Ricky Bones
NYA199406190,NYY,mulht001,Terry Mulholland
NYA199406200,MIN,erics001,Scott Erickson
NYA199406200,NYY,abboj001,Jim Abbott
NYA199406210,MIN,pulic001,Carlos Pulido
NYA199406210,NYY,key-j001,Jimmy Key
NYA199406220,MIN,tapak001,Kevin Tapani
NYA199406220,NYY,kamis001,Scott Kamieniecki
NYA199407010,NYY,abboj001,Jim Abbott
NYA199407010,SEA,johnr005,Randy Johnson
NYA199407020,NYY,key-j001,Jimmy Key
NYA199407020,SEA,flemd001,Dave Fleming
NYA199407030,NYY,perem001,Melido Perez
NYA199407030,SEA,cummj001,John Cummings
NYA199407040,ATH,ontis001,Steve Ontiveros
NYA199407040,NYY,kamis001,Scott Kamieniecki
NYA199407050,ATH,reyec001,Carlos Reyes
NYA199407050,NYY,mulht001,Terry Mulholland
NYA199407060,ATH,darlr001,Ron Darling
NYA199407060,NYY,abboj001,Jim Abbott
NYA199407070,LAA,langm001,Mark Langston
NYA199407070,NYY,key-j001,Jimmy Key
NYA199407080,LAA,andeb002,Brian Anderson
NYA199407080,NYY,perem001,Melido Perez
NYA199407090,LAA,leftp001,Phil Leftwich
NYA199407090,NYY,kamis001,Scott Kamieniecki
NYA199407100,LAA,finlc001,Chuck Finley
NYA199407100,NYY,mulht001,Terry Mulholland
NYA199407260,BOS,nabhc001,Chris Nabholz
NYA199407260,NYY,key-j001,Jimmy Key
NYA199407270,BOS,selea001,Aaron Sele
NYA199407270,NYY,perem001,Melido Perez
NYA199407280,BOS,heskj001,Joe Hesketh
NYA199407280,NYY,kamis001,Scott Kamieniecki
NYA199407290,CLE,nagyc001,Charles Nagy
NYA199407290,NYY,hitcs001,Sterling Hitchcock
NYA199407300,CLE,lopea002,Albie Lopez
NYA199407300,NYY,abboj001,Jim Abbott
NYA199407310,CLE,martd001,Dennis Martinez
NYA199407310,NYY,key-j001,Jimmy Key
NYA199408080,BAL,ferns001,Sid Fernandez
NYA199408080,NYY,hitcs001,Sterling Hitchcock
NYA199408090,BAL,moyej001,Jamie Moyer
NYA199408090,NYY,abboj001,Jim Abbott
NYA199408100,BAL,mcdob001,Ben McDonald
NYA199408100,NYY,key-j001,Jimmy Key
NYA199408110,NYY,perem001,Melido Perez
NYA199408110,TOR,hentp001,Pat Hentgen
NYA199504260,NYY,key-j001,Jimmy Key
NYA199504260,TEX,rogek001,Kenny Rogers
NYA199505010,BOS,selea001,Aaron Sele
NYA199505010,NYY,key-j001,Jimmy Key
NYA199505020,BOS,eshev001,Vaughn Eshelman
NYA199505020,NYY,hitcs001,Sterling Hitchcock
NYA199505030,BOS,cormr001,Rheal Cormier
NYA199505030,NYY,mcdoj001,Jack McDowell
NYA199505040,BOS,hanse001,Erik Hanson
NYA199505040,NYY,perem001,Melido Perez
NYA199505050,MIL,wegmb001,Bill Wegman
NYA199505050,NYY,kamis001,Scott Kamieniecki
NYA199505060,MIL,boner001,Ricky Bones
NYA199505060,NYY,key-j001,Jimmy Key
NYA199505070,MIL,miraa001,Angel Miranda
NYA199505070,NYY,hitcs001,Sterling Hitchcock
NYA199505160,CLE,nagyc001,Charles Nagy
NYA199505160,NYY,key-j001,Jimmy Key
NYA199505190,BAL,rhoda001,Arthur Rhodes
NYA199505190,NYY,mcdoj001,Jack McDowell
NYA199505200,BAL,ferns001,Sid Fernandez
NYA199505200,NYY,perem001,Melido Perez
NYA199505210,BAL,mcdob001,Ben McDonald
NYA199505210,NYY,hitcs001,Sterling Hitchcock
NYA199506020,LAA,finlc001,Chuck Finley
NYA199506020,NYY,petta001,Andy Pettitte
NYA199506030,LAA,bosks001,Shawn Boskie
NYA199506030,NYY,mcdoj001,Jack McDowell
NYA199506040,LAA,langm001,Mark Langston
NYA199506040,NYY,perem001,Melido Perez
NYA199506050,ATH,darlr001,Ron Darling
NYA199506050,NYY,hitcs001,Sterling Hitchcock
NYA199506060,ATH,stott001,Todd Stottlemyre
NYA199506060,NYY,rivem002,Mariano Rivera
NYA199506070,ATH,ontis001,Steve Ontiveros
NYA199506070,NYY,petta001,Andy Pettitte
NYA199506080,ATH,harkm001,Mike Harkey
NYA199506080,NYY,mcdoj001,Jack McDowell
NYA199506090,NYY,perem001,Melido Perez
NYA199506090,SEA,belct001,Tim Belcher
NYA199506100,NYY,hitcs001,Sterling Hitchcock
NYA199506100,SEA,johnr005,Randy Johnson
NYA199506110,NYY,rivem002,Mariano Rivera
NYA199506110,SEA,flemd001,Dave Fleming
NYA199506230,NYY,mcdoj001,Jack McDowell
NYA199506230,TOR,coned001,David Cone
NYA199506240,NYY,perem001,Melido Perez
NYA199506240,TOR,guzmj003,Juan Guzman
NYA199506250,NYY,hitcs001,Sterling Hitchcock
NYA199506250,TOR,hentp001,Pat Hentgen
NYA199506260,DET,liraf001,Felipe Lira
NYA199506260,NYY,petta001,Andy Pettitte
NYA199506270,DET,bohab001,Brian Bohanon
NYA199506270,NYY,banks001,Scott Bankhead
NYA199506280,DET,welld001,David Wells
NYA199506280,NYY,mcdoj001,Jack McDowell
NYA199507120,KC,hanec001,Chris Haney
NYA199507120,NYY,petta001,Andy Pettitte
NYA199507130,MIN,tapak001,Kevin Tapani
NYA199507130,NYY,mcdoj001,Jack McDowell
NYA199507140,MIN,radkb001,Brad Radke
NYA199507140,NYY,hitcs001,Sterling Hitchcock
NYA199507150,MIN,rodrf001,Frankie Rodriguez
NYA199507150,NYY,kamis001,Scott Kamieniecki
NYA199507160,MIN,tromm001,Mike Trombley
NYA199507160,NYY,rivem002,Mariano Rivera
NYA199507170,CHW,alvaw001,Wilson Alvarez
NYA199507170,NYY,petta001,Andy Pettitte
NYA199507181,CHW,abboj001,Jim Abbott
NYA199507181,NYY,boehb001,Brian Boehringer
NYA199507182,CHW,righd001,Dave Righetti
NYA199507182,NYY,mcdoj001,Jack McDowell
NYA199507190,KC,torrd001,Dilson Torres
NYA199507190,NYY,hitcs001,Sterling Hitchcock
NYA199507200,KC,appik001,Kevin Appier
NYA199507200,NYY,kamis001,Scott Kamieniecki
NYA199507210,NYY,eilad001,Dave Eiland
NYA199507210,TEX,rogek001,Kenny Rogers
NYA199507220,NYY,petta001,Andy Pettitte
NYA199507220,TEX,tewkb001,Bob Tewksbury
NYA199507230,NYY,mcdoj001,Jack McDowell
NYA199507230,TEX,pavlr001,Roger Pavlik
NYA199507240,NYY,hitcs001,Sterling Hitchcock
NYA199507240,TEX,grosk001,Kevin Gross
NYA199508010,MIL,giveb001,Brian Givens
NYA199508010,NYY,petta001,Andy Pettitte
NYA199508020,MIL,spars001,Steve Sparks
NYA199508020,NYY,mcdoj001,Jack McDowell
NYA199508030,MIL,boner001,Ricky Bones
NYA199508030,NYY,coned001,David Cone
NYA199508070,BAL,mussm001,Mike Mussina
NYA199508070,NYY,mcdoj001,Jack McDowell
NYA199508080,BAL,krivr001,Rick Krivda
NYA199508080,NYY,coned001,David Cone
NYA199508090,BAL,moyej001,Jamie Moyer
NYA199508090,NYY,kamis001,Scott Kamieniecki
NYA199508101,CLE,nagyc001,Charles Nagy
NYA199508101,NYY,rivem002,Mariano Rivera
NYA199508102,CLE,ogeac001,Chad Ogea
NYA199508102,NYY,hitcs001,Sterling Hitchcock
NYA199508110,CLE,herso001,Orel Hershiser
NYA199508110,NYY,petta001,Andy Pettitte
NYA199508120,CLE,martd001,Dennis Martinez
NYA199508120,NYY,mcdoj001,Jack McDowell
NYA199508130,CLE,clarm002,Mark Clark
NYA199508130,NYY,coned001,David Cone
NYA199508280,KC,flemd001,Dave Fleming
NYA199508280,NYY,mcdoj001,Jack McDowell
NYA199508290,LAA,finlc001,Chuck Finley
NYA199508290,NYY,coned001,David Cone
NYA199508300,LAA,abboj001,Jim Abbott
NYA199508300,NYY,petta001,Andy Pettitte
NYA199508310,LAA,andeb002,Brian Anderson
NYA199508310,NYY,hitcs001,Sterling Hitchcock
NYA199509010,ATH,vanpt001,Todd Van Poppel
NYA199509010,NYY,kamis001,Scott Kamieniecki
NYA199509020,ATH,wojcs001,Steve Wojciechowski
NYA199509020,NYY,mcdoj001,Jack McDowell
NYA199509030,ATH,ontis001,Steve Ontiveros
NYA199509030,NYY,coned001,David Cone
NYA199509040,NYY,petta001,Andy Pettitte
NYA199509040,SEA,torrs001,Salomon Torres
NYA199509050,NYY,rivem002,Mariano Rivera
NYA199509050,SEA,wolcb001,Bob Wolcott
NYA199509060,NYY,mcdoj001,Jack McDowell
NYA199509060,SEA,belct001,Tim Belcher
NYA199509080,BOS,waket001,Tim Wakefield
NYA199509080,NYY,coned001,David Cone
NYA199509090,BOS,smitz001,Zane Smith
NYA199509090,NYY,petta001,Andy Pettitte
NYA199509100,BOS,hanse001,Erik Hanson
NYA199509100,NYY,hitcs001,Sterling Hitchcock
NYA199509180,NYY,coned001,David Cone
NYA199509180,TOR,warej001,Jeff Ware
NYA199509190,NYY,petta001,Andy Pettitte
NYA199509190,TOR,guzmj003,Juan Guzman
NYA199509200,NYY,hitcs001,Sterling Hitchcock
NYA199509200,TOR,hentp001,Pat Hentgen
NYA199509210,NYY,mcdoj001,Jack McDowell
NYA199509210,TOR,menhp001,Paul Menhart
NYA199509231,DET,limaj001,Jose Lima
NYA199509231,NYY,coned001,David Cone
NYA199509232,DET,liraf001,Felipe Lira
NYA199509232,NYY,kamis001,Scott Kamieniecki
NYA199509240,DET,bergs001,Sean Bergman
NYA199509240,NYY,petta001,Andy Pettitte
NYA199510030,NYY,coned001,David Cone
NYA199510030,SEA,bosic001,Chris Bosio
NYA199510040,NYY,petta001,Andy Pettitte
NYA199510040,SEA,benea001,Andy Benes
NYA199604090,KC,hanec001,Chris Haney
NYA199604090,NYY,petta001,Andy Pettitte
NYA199604110,KC,belct001,Tim Belcher
NYA199604110,NYY,key-j001,Jimmy Key
NYA199604120,NYY,coned001,David Cone
NYA199604120,TEX,hillk001,Ken Hill
NYA199604130,NYY,goodd001,Dwight Gooden
NYA199604130,TEX,pavlr001,Roger Pavlik
NYA199604140,NYY,petta001,Andy Pettitte
NYA199604140,TEX,grosk001,Kevin Gross
NYA199604240,CLE,martd001,Dennis Martinez
NYA199604240,NYY,kamis001,Scott Kamieniecki
NYA199604250,CLE,mcdoj001,Jack McDowell
NYA199604250,NYY,petta001,Andy Pettitte
NYA199604260,MIN,radkb001,Brad Radke
NYA199604260,NYY,rogek001,Kenny Rogers
NYA199604270,MIN,rober001,Rich Robertson
NYA199604270,NYY,goodd001,Dwight Gooden
NYA199604280,MIN,rodrf001,Frankie Rodriguez
NYA199604280,NYY,key-j001,Jimmy Key
NYA199605020,CHW,ferna001,Alex Fernandez
NYA199605020,NYY,coned001,David Cone
NYA199605030,CHW,baldj002,James Baldwin
NYA199605030,NYY,goodd001,Dwight Gooden
NYA199605040,CHW,alvaw001,Wilson Alvarez
NYA199605040,NYY,key-j001,Jimmy Key
NYA199605050,CHW,tapak001,Kevin Tapani
NYA199605050,NYY,petta001,Andy Pettitte
NYA199605060,DET,aldrs001,Scott Aldred
NYA199605060,NYY,rogek001,Kenny Rogers
NYA199605070,DET,liraf001,Felipe Lira
NYA199605070,NYY,kamis001,Scott Kamieniecki
NYA199605080,DET,keagg001,Greg Keagle
NYA199605080,NYY,goodd001,Dwight Gooden
NYA199605090,DET,gohrg001,Greg Gohr
NYA199605090,NYY,key-j001,Jimmy Key
NYA199605140,NYY,goodd001,Dwight Gooden
NYA199605140,SEA,hitcs001,Sterling Hitchcock
NYA199605150,NYY,key-j001,Jimmy Key
NYA199605150,SEA,bosic001,Chris Bosio
NYA199605170,LAA,abboj001,Jim Abbott
NYA199605170,NYY,petta001,Andy Pettitte
NYA199605180,LAA,wills001,Shad Williams
NYA199605180,NYY,rogek001,Kenny Rogers
NYA199605190,LAA,finlc001,Chuck Finley
NYA199605190,NYY,kamis001,Scott Kamieniecki
NYA199605210,ATH,reyec001,Carlos Reyes
NYA199605210,NYY,goodd001,Dwight Gooden
NYA199605220,ATH,wojcs001,Steve Wojciechowski
NYA199605220,NYY,petta001,Andy Pettitte
NYA199605230,ATH,groob001,Buddy Groom
NYA199605230,NYY,rogek001,Kenny Rogers
NYA199606040,NYY,goodd001,Dwight Gooden
NYA199606040,TOR,hanse001,Erik Hanson
NYA199606050,NYY,key-j001,Jimmy Key
NYA199606050,TOR,hentp001,Pat Hentgen
NYA199606060,NYY,petta001,Andy Pettitte
NYA199606060,TOR,quanp001,Paul Quantrill
NYA199606130,CLE,herso001,Orel Hershiser
NYA199606130,NYY,rogek001,Kenny Rogers
NYA199606140,CLE,ogeac001,Chad Ogea
NYA199606140,NYY,goodd001,Dwight Gooden
NYA199606150,CLE,nagyc001,Charles Nagy
NYA199606150,NYY,boehb001,Brian Boehringer
NYA199606160,CLE,martd001,Dennis Martinez
NYA199606160,NYY,petta001,Andy Pettitte
NYA199606170,MIN,aldrs001,Scott Aldred
NYA199606170,NYY,mendr001,Ramiro Mendoza
NYA199606180,MIN,radkb001,Brad Radke
NYA199606180,NYY,rogek001,Kenny Rogers
NYA199606270,BAL,erics001,Scott Erickson
NYA199606270,NYY,rogek001,Kenny Rogers
NYA199606280,BAL,krivr001,Rick Krivda
NYA199606280,NYY,goodd001,Dwight Gooden
NYA199606290,BAL,mussm001,Mike Mussina
NYA199606290,NYY,petta001,Andy Pettitte
NYA199606300,BAL,welld001,David Wells
NYA199606300,NYY,mendr001,Ramiro Mendoza
NYA199607010,BOS,clemr001,Roger Clemens
NYA199607010,NYY,key-j001,Jimmy Key
NYA199607020,BOS,moyej001,Jamie Moyer
NYA199607020,NYY,rogek001,Kenny Rogers
NYA199607040,MIL,karls001,Scott Karl
NYA199607040,NYY,petta001,Andy Pettitte
NYA199607050,MIL,boner001,Ricky Bones
NYA199607050,NYY,goodd001,Dwight Gooden
NYA199607060,MIL,spars001,Steve Sparks
NYA199607060,NYY,key-j001,Jimmy Key
NYA199607070,MIL,mcdob001,Ben McDonald
NYA199607070,NYY,rogek001,Kenny Rogers
NYA199607220,NYY,rogek001,Kenny Rogers
NYA199607220,TEX,hillk001,Ken Hill
NYA199607230,NYY,goodd001,Dwight Gooden
NYA199607230,TEX,pavlr001,Roger Pavlik
NYA199607240,NYY,petta001,Andy Pettitte
NYA199607240,TEX,albej001,Jose Alberro
NYA199607250,KC,rosaj001,Jose Rosado
NYA199607250,NYY,huttm001,Mark Hutton
NYA199607260,KC,hanec001,Chris Haney
NYA199607260,NYY,key-j001,Jimmy Key
NYA199607270,KC,belct001,Tim Belcher
NYA199607270,NYY,rogek001,Kenny Rogers
NYA199607280,KC,appik001,Kevin Appier
NYA199607280,NYY,goodd001,Dwight Gooden
NYA199608060,CHW,tapak001,Kevin Tapani
NYA199608060,NYY,rogek001,Kenny Rogers
NYA199608070,CHW,ferna001,Alex Fernandez
NYA199608070,NYY,goodd001,Dwight Gooden
NYA199608080,CHW,andul001,Luis Andujar
NYA199608080,NYY,weatd001,David Weathers
NYA199608090,DET,sagea001,A.J. Sager
NYA199608090,NYY,petta001,Andy Pettitte
NYA199608100,DET,nitkc001,C.J. Nitkowski
NYA199608100,NYY,key-j001,Jimmy Key
NYA199608110,DET,liraf001,Felipe Lira
NYA199608110,NYY,rogek001,Kenny Rogers
NYA199608160,NYY,key-j001,Jimmy Key
NYA199608160,SEA,hitcs001,Sterling Hitchcock
NYA199608170,NYY,rogek001,Kenny Rogers
NYA199608170,SEA,moyej001,Jamie Moyer
NYA199608180,NYY,goodd001,Dwight Gooden
NYA199608180,SEA,mulht001,Terry Mulholland
NYA199608190,NYY,petta001,Andy Pettitte
NYA199608190,SEA,carmr001,Rafael Carmona
NYA199608200,LAA,sprid001,Dennis Springer
NYA199608200,NYY,weatd001,David Weathers
NYA199608210,LAA,dickj001,Jason Dickson
NYA199608210,NYY,key-j001,Jimmy Key
NYA199608220,LAA,finlc001,Chuck Finley
NYA199608220,NYY,rogek001,Kenny Rogers
NYA199608230,ATH,wengd001,Don Wengert
NYA199608230,NYY,goodd001,Dwight Gooden
NYA199608240,ATH,telgd001,Dave Telgheder
NYA199608240,NYY,whitw001,Wally Whitehurst
NYA199608250,ATH,adamw001,Willie Adams
NYA199608250,NYY,petta001,Andy Pettitte
NYA199609060,NYY,key-j001,Jimmy Key
NYA199609060,TOR,flenh001,Huck Flener
NYA199609070,NYY,coned001,David Cone
NYA199609070,TOR,quanp001,Paul Quantrill
NYA199609080,NYY,petta001,Andy Pettitte
NYA199609080,TOR,hanse001,Erik Hanson
NYA199609180,BAL,erics001,Scott Erickson
NYA199609180,NYY,petta001,Andy Pettitte
NYA199609191,BAL,mussm001,Mike Mussina
NYA199609191,NYY,rogek001,Kenny Rogers
NYA199609192,BAL,welld001,David Wells
NYA199609192,NYY,coned001,David Cone
NYA199609200,BOS,waket001,Tim Wakefield
NYA199609200,NYY,goodd001,Dwight Gooden
NYA199609210,BOS,maddm002,Mike Maddux
NYA199609210,NYY,key-j001,Jimmy Key
NYA199609220,BOS,selea001,Aaron Sele
NYA199609220,NYY,mendr001,Ramiro Mendoza
NYA199609230,BOS,clemr001,Roger Clemens
NYA199609230,NYY,petta001,Andy Pettitte
NYA199609251,MIL,vanet001,Tim VanEgmond
NYA199609251,NYY,coned001,David Cone
NYA199609252,MIL,karls001,Scott Karl
NYA199609252,NYY,rogek001,Kenny Rogers
NYA199610010,NYY,coned001,David Cone
NYA199610010,TEX,burkj001,John Burkett
NYA199610020,NYY,petta001,Andy Pettitte
NYA199610020,TEX,hillk001,Ken Hill
NYA199610090,BAL,erics001,Scott Erickson
NYA199610090,NYY,petta001,Andy Pettitte
NYA199610100,BAL,welld001,David Wells
NYA199610100,NYY,coned001,David Cone
NYA199610200,ATL,smolj001,John Smoltz
NYA199610200,NYY,petta001,Andy Pettitte
NYA199610210,ATL,maddg002,Greg Maddux
NYA199610210,NYY,key-j001,Jimmy Key
NYA199610260,ATL,maddg002,Greg Maddux
NYA199610260,NYY,key-j001,Jimmy Key
NYA199704110,ATH,mohlm001,Mike Mohler
NYA199704110,NYY,coned001,David Cone
NYA199704131,ATH,telgd001,Dave Telgheder
NYA199704131,NYY,petta001,Andy Pettitte
NYA199704132,ATH,priea001,Ariel Prieto
NYA199704132,NYY,mendr001,Ramiro Mendoza
NYA199704140,LAA,dickj001,Jason Dickson
NYA199704140,NYY,rogek001,Kenny Rogers
NYA199704150,LAA,finlc001,Chuck Finley
NYA199704150,NYY,welld001,David Wells
NYA199704220,MIL,damij001,Jeff D'Amico
NYA199704220,NYY,petta001,Andy Pettitte
NYA199704230,MIL,mcdob001,Ben McDonald
NYA199704230,NYY,rogek001,Kenny Rogers
NYA199704250,CHW,alvaw001,Wilson Alvarez
NYA199704250,NYY,welld001,David Wells
NYA199704260,CHW,baldj002,James Baldwin
NYA199704260,NYY,coned001,David Cone
NYA199704270,CHW,drabd001,Doug Drabek
NYA199704270,NYY,petta001,Andy Pettitte
NYA199704280,NYY,rogek001,Kenny Rogers
NYA199704280,SEA,fassj001,Jeff Fassero
NYA199704290,NYY,mendr001,Ramiro Mendoza
NYA199704290,SEA,moyej001,Jamie Moyer
NYA199704300,NYY,welld001,David Wells
NYA199704300,SEA,martd001,Dennis Martinez
NYA199705050,MIN,rodrf001,Frankie Rodriguez
NYA199705050,NYY,mendr001,Ramiro Mendoza
NYA199705060,MIN,aldrs001,Scott Aldred
NYA199705060,NYY,welld001,David Wells
NYA199705070,NYY,coned001,David Cone
NYA199705070,TEX,burkj001,John Burkett
NYA199705080,NYY,petta001,Andy Pettitte
NYA199705080,TEX,olivd001,Darren Oliver
NYA199705090,KC,ruscg001,Glendon Rusch
NYA199705090,NYY,rogek001,Kenny Rogers
NYA199705100,KC,appik001,Kevin Appier
NYA199705100,NYY,mendr001,Ramiro Mendoza
NYA199705110,KC,rosaj001,Jose Rosado
NYA199705110,NYY,welld001,David Wells
NYA199705200,NYY,petta001,Andy Pettitte
NYA199705200,TOR,hentp001,Pat Hentgen
NYA199705210,NYY,rogek001,Kenny Rogers
NYA199705210,TOR,clemr001,Roger Clemens
NYA199705220,BOS,gordt001,Tom Gordon
NYA199705220,NYY,welld001,David Wells
NYA199705230,BOS,selea001,Aaron Sele
NYA199705230,NYY,mendr001,Ramiro Mendoza
NYA199705240,BOS,suppj001,Jeff Suppan
NYA199705240,NYY,coned001,David Cone
NYA199705260,BAL,erics001,Scott Erickson
NYA199705260,NYY,petta001,Andy Pettitte
NYA199705270,BAL,kamis001,Scott Kamieniecki
NYA199705270,NYY,rogek001,Kenny Rogers
NYA199706060,MIL,mercj001,Jose Mercedes
NYA199706060,NYY,rogek001,Kenny Rogers
NYA199706070,MIL,karls001,Scott Karl
NYA199706070,NYY,welld001,David Wells
NYA199706080,MIL,damij001,Jeff D'Amico
NYA199706080,NYY,coned001,David Cone
NYA199706100,CHW,navaj001,Jaime Navarro
NYA199706100,NYY,petta001,Andy Pettitte
NYA199706110,CHW,drabd001,Doug Drabek
NYA199706110,NYY,rogek001,Kenny Rogers
NYA199706160,NYM,mlicd001,Dave Mlicki
NYA199706160,NYY,petta001,Andy Pettitte
NYA199706170,NYM,reyna001,Armando Reynoso
NYA199706170,NYY,welld001,David Wells
NYA199706180,NYM,reedr002,Rick Reed
NYA199706180,NYY,coned001,David Cone
NYA199706270,CLE,herso001,Orel Hershiser
NYA199706270,NYY,goodd001,Dwight Gooden
NYA199706280,CLE,andeb002,Brian Anderson
NYA199706280,NYY,welld001,David Wells
NYA199706290,CLE,jacoj001,Jason Jacome
NYA199706290,NYY,coned001,David Cone
NYA199706300,ATL,glavt001,Tom Glavine
NYA199706300,NYY,petta001,Andy Pettitte
NYA199707010,ATL,neagd001,Denny Neagle
NYA199707010,NYY,mendr001,Ramiro Mendoza
NYA199707020,ATL,maddg002,Greg Maddux
NYA199707020,NYY,goodd001,Dwight Gooden
NYA199707100,DET,olivo001,Omar Olivares
NYA199707100,NYY,irabh001,Hideki Irabu
NYA199707110,DET,moehb001,Brian Moehler
NYA199707110,NYY,petta001,Andy Pettitte
NYA199707120,DET,liraf001,Felipe Lira
NYA199707120,NYY,coned001,David Cone
NYA199707130,DET,blaiw001,Willie Blair
NYA199707130,NYY,goodd001,Dwight Gooden
NYA199707140,CLE,clart001,Terry Clark
NYA199707140,NYY,welld001,David Wells
NYA199707150,CLE,nagyc001,Charles Nagy
NYA199707150,NYY,irabh001,Hideki Irabu
NYA199707220,LAA,sprid001,Dennis Springer
NYA199707220,NYY,coned001,David Cone
NYA199707230,LAA,watsa001,Allen Watson
NYA199707230,NYY,goodd001,Dwight Gooden
NYA199707250,NYY,welld001,David Wells
NYA199707250,SEA,moyej001,Jamie Moyer
NYA199707260,NYY,irabh001,Hideki Irabu
NYA199707260,SEA,wolcb001,Bob Wolcott
NYA199707270,NYY,petta001,Andy Pettitte
NYA199707270,SEA,fassj001,Jeff Fassero
NYA199707280,ATH,rigbb001,Brad Rigby
NYA199707280,NYY,coned001,David Cone
NYA199707290,ATH,reyec001,Carlos Reyes
NYA199707290,NYY,goodd001,Dwight Gooden
NYA199707300,ATH,karss001,Steve Karsay
NYA199707300,NYY,welld001,David Wells
NYA199708010,MIN,rober001,Rich Robertson
NYA199708010,NYY,petta001,Andy Pettitte
NYA199708020,MIN,bowes001,Shane Bowers
NYA199708020,NYY,coned001,David Cone
NYA199708030,MIN,hawkl001,LaTroy Hawkins
NYA199708030,NYY,goodd001,Dwight Gooden
NYA199708120,KC,rosaj001,Jose Rosado
NYA199708120,NYY,coned001,David Cone
NYA199708130,KC,belct001,Tim Belcher
NYA199708130,NYY,irabh001,Hideki Irabu
NYA199708140,KC,boner001,Ricky Bones
NYA199708140,NYY,welld001,David Wells
NYA199708150,NYY,goodd001,Dwight Gooden
NYA199708150,TEX,clart001,Terry Clark
NYA199708160,NYY,petta001,Andy Pettitte
NYA199708160,TEX,olivd001,Darren Oliver
NYA199708170,NYY,coned001,David Cone
NYA199708170,TEX,wittb001,Bobby Witt
NYA199708290,NYY,goodd001,Dwight Gooden
NYA199708290,WSH,perec001,Carlos Perez
NYA199708300,NYY,welld001,David Wells
NYA199708300,WSH,martp001,Pedro Martinez
NYA199708310,NYY,petta001,Andy Pettitte
NYA199708310,WSH,johnm002,Mike Johnson
NYA199709040,BAL,krivr001,Rick Krivda
NYA199709040,NYY,welld001,David Wells
NYA199709050,BAL,key-j001,Jimmy Key
NYA199709050,NYY,petta001,Andy Pettitte
NYA199709060,BAL,erics001,Scott Erickson
NYA199709060,NYY,mendr001,Ramiro Mendoza
NYA199709070,BAL,mussm001,Mike Mussina
NYA199709070,NYY,rogek001,Kenny Rogers
NYA199709150,BOS,sabeb001,Bret Saberhagen
NYA199709150,NYY,welld001,David Wells
NYA199709161,BOS,selea001,Aaron Sele
NYA199709161,NYY,petta001,Andy Pettitte
NYA199709162,BOS,checr001,Robinson Checo
NYA199709162,NYY,bankw001,Willie Banks
NYA199709170,DET,moehb001,Brian Moehler
NYA199709170,NYY,mendr001,Ramiro Mendoza
NYA199709180,DET,keagg001,Greg Keagle
NYA199709180,NYY,rogek001,Kenny Rogers
NYA199709190,NYY,goodd001,Dwight Gooden
NYA199709190,TOR,daalo001,Omar Daal
NYA199709200,NYY,coned001,David Cone
NYA199709200,TOR,carpc002,Chris Carpenter
NYA199709210,NYY,petta001,Andy Pettitte
NYA199709210,TOR,willw001,Woody Williams
NYA199709220,NYY,welld001,David Wells
