game_id,date,season,season_label,sport,game_type,team,opponent,home_away,score_for,score_against,result,margin,total,decided_in,line,total_line,moneyline,odds_win,odds_draw,implied_win,line_result,ou_result,favorite
2014021013,2015-03-13,2014,2014-15,nhl,regular,OTT,NYI,A,2,1,W,1,3,REG,1.5,5.5,160.0,,,0.3743,cover,under,0.0
2014021013,2015-03-13,2014,2014-15,nhl,regular,NYI,OTT,H,1,2,L,-1,3,REG,-1.5,5.5,-180.0,,,0.6257,miss,under,1.0
2014021014,2015-03-13,2014,2014-15,nhl,regular,DAL,WSH,A,4,2,W,2,6,REG,1.5,5.5,170.0,,,0.3611,cover,over,0.0
2014021014,2015-03-13,2014,2014-15,nhl,regular,WSH,DAL,H,2,4,L,-2,6,REG,-1.5,5.5,-190.0,,,0.6389,miss,over,1.0
2014021015,2015-03-13,2014,2014-15,nhl,regular,EDM,CBJ,A,4,5,L,-1,9,SO,1.5,5.5,175.0,,,0.3511,cover,over,0.0
2014021015,2015-03-13,2014,2014-15,nhl,regular,CBJ,EDM,H,5,4,W,1,9,SO,-1.5,5.5,-205.0,,,0.6489,miss,over,1.0
2014021016,2015-03-13,2014,2014-15,nhl,regular,ANA,MIN,A,2,1,W,1,3,REG,1.5,5.0,120.0,,,0.438,cover,under,0.0
2014021016,2015-03-13,2014,2014-15,nhl,regular,MIN,ANA,H,1,2,L,-1,3,REG,-1.5,5.0,-140.0,,,0.562,miss,under,1.0
2014021017,2015-03-13,2014,2014-15,nhl,regular,TOR,CGY,A,3,6,L,-3,9,REG,1.5,5.5,170.0,,,0.3611,miss,over,0.0
2014021017,2015-03-13,2014,2014-15,nhl,regular,CGY,TOR,H,6,3,W,3,9,REG,-1.5,5.5,-190.0,,,0.6389,cover,over,1.0
2014021018,2015-03-14,2014,2014-15,nhl,regular,DET,PHI,A,2,7,L,-5,9,REG,-1.5,5.0,-120.0,,,0.5217,miss,over,1.0
2014021018,2015-03-14,2014,2014-15,nhl,regular,PHI,DET,H,7,2,W,5,9,REG,1.5,5.0,100.0,,,0.4783,cover,over,0.0
2014021019,2015-03-14,2014,2014-15,nhl,regular,BOS,PIT,A,2,0,W,2,2,REG,1.5,5.0,115.0,,,0.4474,cover,under,0.0
2014021019,2015-03-14,2014,2014-15,nhl,regular,PIT,BOS,H,0,2,L,-2,2,REG,-1.5,5.0,-135.0,,,0.5526,miss,under,1.0
2014021020,2015-03-14,2014,2014-15,nhl,regular,CHI,SJS,A,6,2,W,4,8,REG,-1.5,5.0,-115.0,,,0.5108,cover,over,1.0
2014021020,2015-03-14,2014,2014-15,nhl,regular,SJS,CHI,H,2,6,L,-4,8,REG,1.5,5.0,-105.0,,,0.4892,miss,over,0.0
2014021021,2015-03-14,2014,2014-15,nhl,regular,NYR,BUF,A,2,0,W,2,2,REG,-1.5,5.5,-325.0,,,0.7308,cover,under,1.0
2014021021,2015-03-14,2014,2014-15,nhl,regular,BUF,NYR,H,0,2,L,-2,2,REG,1.5,5.5,255.0,,,0.2692,miss,under,0.0
2014021022,2015-03-14,2014,2014-15,nhl,regular,WPG,TBL,A,2,1,W,1,3,REG,1.5,5.5,165.0,,,0.3676,cover,under,0.0
2014021022,2015-03-14,2014,2014-15,nhl,regular,TBL,WPG,H,1,2,L,-1,3,REG,-1.5,5.5,-185.0,,,0.6324,miss,under,1.0
2014021023,2015-03-14,2014,2014-15,nhl,regular,MTL,NYI,A,3,1,W,2,4,REG,1.5,5.0,-105.0,,,0.4892,cover,under,0.0
2014021023,2015-03-14,2014,2014-15,nhl,regular,NYI,MTL,H,1,3,L,-2,4,REG,-1.5,5.0,-115.0,,,0.5108,miss,under,1.0
2014021024,2015-03-14,2014,2014-15,nhl,regular,FLA,CAR,A,2,0,W,2,2,REG,1.5,5.5,105.0,,,0.4675,cover,under,0.0
2014021024,2015-03-14,2014,2014-15,nhl,regular,CAR,FLA,H,0,2,L,-2,2,REG,-1.5,5.5,-125.0,,,0.5325,miss,under,1.0
2014021025,2015-03-14,2014,2014-15,nhl,regular,TOR,VAN,A,1,4,L,-3,5,REG,1.5,5.5,195.0,,,0.3258,miss,under,0.0
2014021025,2015-03-14,2014,2014-15,nhl,regular,VAN,TOR,H,4,1,W,3,5,REG,-1.5,5.5,-235.0,,,0.6742,cover,under,1.0
2014021026,2015-03-14,2014,2014-15,nhl,regular,MIN,STL,A,3,1,W,2,4,REG,1.5,5.0,130.0,,,0.4202,cover,under,0.0
2014021026,2015-03-14,2014,2014-15,nhl,regular,STL,MIN,H,1,3,L,-2,4,REG,-1.5,5.0,-150.0,,,0.5798,miss,under,1.0
2014021027,2015-03-14,2014,2014-15,nhl,regular,NJD,ARI,A,4,1,W,3,5,REG,-1.5,5.0,-135.0,,,0.5526,cover,push,1.0
2014021027,2015-03-14,2014,2014-15,nhl,regular,ARI,NJD,H,1,4,L,-3,5,REG,1.5,5.0,115.0,,,0.4474,miss,push,0.0
2014021028,2015-03-14,2014,2014-15,nhl,regular,CGY,COL,A,2,3,L,-1,5,REG,1.5,5.0,130.0,,,0.4202,cover,push,0.0
2014021028,2015-03-14,2014,2014-15,nhl,regular,COL,CGY,H,3,2,W,1,5,REG,-1.5,5.0,-150.0,,,0.5798,miss,push,1.0
2014021029,2015-03-14,2014,2014-15,nhl,regular,NSH,LAK,A,2,1,W,1,3,REG,1.5,5.0,145.0,,,0.396,cover,under,0.0
2014021029,2015-03-14,2014,2014-15,nhl,regular,LAK,NSH,H,1,2,L,-1,3,REG,-1.5,5.0,-165.0,,,0.604,miss,under,1.0
2014021030,2015-03-15,2014,2014-15,nhl,regular,FLA,NYR,A,1,2,L,-1,3,REG,1.5,5.5,190.0,,,0.331,cover,under,0.0
2014021030,2015-03-15,2014,2014-15,nhl,regular,NYR,FLA,H,2,1,W,1,3,REG,-1.5,5.5,-230.0,,,0.669,miss,under,1.0
2014021031,2015-03-15,2014,2014-15,nhl,regular,CAR,CBJ,A,3,2,W,1,5,REG,1.5,5.5,125.0,,,0.4289,cover,under,0.0
2014021031,2015-03-15,2014,2014-15,nhl,regular,CBJ,CAR,H,2,3,L,-1,5,REG,-1.5,5.5,-145.0,,,0.5711,miss,under,1.0
2014021032,2015-03-15,2014,2014-15,nhl,regular,STL,DAL,A,3,0,W,3,3,REG,1.5,5.5,100.0,,,0.4783,cover,under,0.0
2014021032,2015-03-15,2014,2014-15,nhl,regular,DAL,STL,H,0,3,L,-3,3,REG,-1.5,5.5,-120.0,,,0.5217,miss,under,1.0
2014021033,2015-03-15,2014,2014-15,nhl,regular,PHI,OTT,A,1,2,L,-1,3,SO,1.5,5.5,162.0,,,0.3716,cover,under,0.0
2014021033,2015-03-15,2014,2014-15,nhl,regular,OTT,PHI,H,2,1,W,1,3,SO,-1.5,5.5,-182.0,,,0.6284,miss,under,1.0
2014021034,2015-03-15,2014,2014-15,nhl,regular,DET,PIT,A,5,1,W,4,6,REG,1.5,5.0,113.0,,,0.4513,cover,over,0.0
2014021034,2015-03-15,2014,2014-15,nhl,regular,PIT,DET,H,1,5,L,-4,6,REG,-1.5,5.0,-133.0,,,0.5487,miss,over,1.0
2014021035,2015-03-15,2014,2014-15,nhl,regular,BOS,WSH,A,0,2,L,-2,2,REG,1.5,5.0,121.0,,,0.4361,miss,under,0.0
2014021035,2015-03-15,2014,2014-15,nhl,regular,WSH,BOS,H,2,0,W,2,2,REG,-1.5,5.0,-141.0,,,0.5639,cover,under,1.0
2014021036,2015-03-15,2014,2014-15,nhl,regular,NSH,ANA,A,2,4,L,-2,6,REG,1.5,5.0,130.0,,,0.4202,miss,over,0.0
2014021036,2015-03-15,2014,2014-15,nhl,regular,ANA,NSH,H,4,2,W,2,6,REG,-1.5,5.0,-150.0,,,0.5798,cover,over,1.0
2014021037,2015-03-16,2014,2014-15,nhl,regular,WSH,BUF,A,4,3,W,1,7,SO,-1.5,5.5,-315.0,,,0.7237,miss,over,1.0
2014021037,2015-03-16,2014,2014-15,nhl,regular,BUF,WSH,H,3,4,L,-1,7,SO,1.5,5.5,245.0,,,0.2763,cover,over,0.0
2014021038,2015-03-16,2014,2014-15,nhl,regular,MTL,TBL,A,2,4,L,-2,6,REG,1.5,5.0,105.0,,,0.4675,miss,over,0.0
2014021038,2015-03-16,2014,2014-15,nhl,regular,TBL,MTL,H,4,2,W,2,6,REG,-1.5,5.0,-125.0,,,0.5325,cover,over,1.0
2014021039,2015-03-16,2014,2014-15,nhl,regular,TOR,EDM,A,1,4,L,-3,5,REG,1.5,5.5,100.0,,,0.4783,miss,under,0.0
2014021039,2015-03-16,2014,2014-15,nhl,regular,EDM,TOR,H,4,1,W,3,5,REG,-1.5,5.5,-120.0,,,0.5217,cover,under,1.0
2014021040,2015-03-16,2014,2014-15,nhl,regular,ARI,LAK,A,0,1,L,-1,1,REG,1.5,5.0,305.0,,,0.2382,cover,under,0.0
2014021040,2015-03-16,2014,2014-15,nhl,regular,LAK,ARI,H,1,0,W,1,1,REG,-1.5,5.0,-375.0,,,0.7618,miss,under,1.0
2014021041,2015-03-17,2014,2014-15,nhl,regular,BUF,BOS,A,2,1,W,1,3,SO,1.5,5.5,455.0,,,0.1766,cover,under,0.0
2014021041,2015-03-17,2014,2014-15,nhl,regular,BOS,BUF,H,1,2,L,-1,3,SO,-1.5,5.5,-525.0,,,0.8234,miss,under,1.0
2014021042,2015-03-17,2014,2014-15,nhl,regular,PIT,NJD,A,0,2,L,-2,2,REG,-1.5,5.0,-125.0,,,0.5325,miss,under,1.0
2014021042,2015-03-17,2014,2014-15,nhl,regular,NJD,PIT,H,2,0,W,2,2,REG,1.5,5.0,105.0,,,0.4675,cover,under,0.0
2014021043,2015-03-17,2014,2014-15,nhl,regular,OTT,CAR,A,2,1,W,1,3,OT,-1.5,5.0,-125.0,,,0.5325,miss,under,1.0
2014021043,2015-03-17,2014,2014-15,nhl,regular,CAR,OTT,H,1,2,L,-1,3,OT,1.5,5.0,105.0,,,0.4675,cover,under,0.0
2014021044,2015-03-17,2014,2014-15,nhl,regular,MTL,FLA,A,3,2,W,1,5,REG,1.5,5.0,-105.0,,,0.4892,cover,push,0.0
2014021044,2015-03-17,2014,2014-15,nhl,regular,FLA,MTL,H,2,3,L,-1,5,REG,-1.5,5.0,-115.0,,,0.5108,miss,push,1.0
2014021045,2015-03-17,2014,2014-15,nhl,regular,MIN,NSH,A,3,2,W,1,5,OT,1.5,5.0,110.0,,,0.4573,cover,push,0.0
2014021045,2015-03-17,2014,2014-15,nhl,regular,NSH,MIN,H,2,3,L,-1,5,OT,-1.5,5.0,-130.0,,,0.5427,miss,push,1.0
2014021046,2015-03-17,2014,2014-15,nhl,regular,SJS,WPG,A,2,5,L,-3,7,REG,1.5,5.0,-105.0,,,0.4892,miss,over,0.0
2014021046,2015-03-17,2014,2014-15,nhl,regular,WPG,SJS,H,5,2,W,3,7,REG,-1.5,5.0,-115.0,,,0.5108,cover,over,1.0
2014021047,2015-03-17,2014,2014-15,nhl,regular,NYI,CHI,A,1,4,L,-3,5,REG,1.5,5.5,120.0,,,0.438,miss,under,0.0
2014021047,2015-03-17,2014,2014-15,nhl,regular,CHI,NYI,H,4,1,W,3,5,REG,-1.5,5.5,-140.0,,,0.562,cover,under,1.0
2014021048,2015-03-17,2014,2014-15,nhl,regular,STL,CGY,A,4,0,W,4,4,REG,-1.5,5.5,-130.0,,,0.5427,cover,under,1.0
2014021048,2015-03-17,2014,2014-15,nhl,regular,CGY,STL,H,0,4,L,-4,4,REG,1.5,5.5,110.0,,,0.4573,miss,under,0.0
2014021049,2015-03-17,2014,2014-15,nhl,regular,PHI,VAN,A,1,4,L,-3,5,REG,1.5,5.0,130.0,,,0.4202,miss,push,0.0
2014021049,2015-03-17,2014,2014-15,nhl,regular,VAN,PHI,H,4,1,W,3,5,REG,-1.5,5.0,-150.0,,,0.5798,cover,push,1.0
2014021050,2015-03-18,2014,2014-15,nhl,regular,CHI,NYR,A,1,0,W,1,1,REG,1.5,5.0,130.0,,,0.4202,cover,under,0.0
2014021050,2015-03-18,2014,2014-15,nhl,regular,NYR,CHI,H,0,1,L,-1,1,REG,-1.5,5.0,-150.0,,,0.5798,miss,under,1.0
2014021051,2015-03-18,2014,2014-15,nhl,regular,CBJ,EDM,A,4,3,W,1,7,SO,-1.5,5.5,-115.0,,,0.5108,miss,over,1.0
2014021051,2015-03-18,2014,2014-15,nhl,regular,EDM,CBJ,H,3,4,L,-1,7,SO,1.5,5.5,-105.0,,,0.4892,cover,over,0.0
2014021052,2015-03-18,2014,2014-15,nhl,regular,LAK,ANA,A,2,3,L,-1,5,OT,-1.5,5.0,-115.0,,,0.5108,miss,push,1.0
2014021052,2015-03-18,2014,2014-15,nhl,regular,ANA,LAK,H,3,2,W,1,5,OT,1.5,5.0,-105.0,,,0.4892,cover,push,0.0
2014021053,2015-03-19,2014,2014-15,nhl,regular,SJS,TOR,A,4,1,W,3,5,REG,-1.5,5.5,-165.0,,,0.604,cover,under,1.0
2014021053,2015-03-19,2014,2014-15,nhl,regular,TOR,SJS,H,1,4,L,-3,5,REG,1.5,5.5,145.0,,,0.396,miss,under,0.0
2014021054,2015-03-19,2014,2014-15,nhl,regular,CAR,MTL,A,0,4,L,-4,4,REG,1.5,5.0,170.0,,,0.3571,miss,under,0.0
2014021054,2015-03-19,2014,2014-15,nhl,regular,MTL,CAR,H,4,0,W,4,4,REG,-1.5,5.0,-200.0,,,0.6429,cover,under,1.0
2014021055,2015-03-19,2014,2014-15,nhl,regular,BOS,OTT,A,4,6,L,-2,10,REG,-1.5,5.0,-120.0,,,0.5217,miss,over,1.0
2014021055,2015-03-19,2014,2014-15,nhl,regular,OTT,BOS,H,6,4,W,2,10,REG,1.5,5.0,100.0,,,0.4783,cover,over,0.0
2014021056,2015-03-19,2014,2014-15,nhl,regular,DET,FLA,A,1,3,L,-2,4,REG,1.5,5.0,-105.0,,,0.4892,miss,under,0.0
2014021056,2015-03-19,2014,2014-15,nhl,regular,FLA,DET,H,3,1,W,2,4,REG,-1.5,5.0,-115.0,,,0.5108,cover,under,1.0
2014021057,2015-03-19,2014,2014-15,nhl,regular,WSH,MIN,A,3,2,W,1,5,REG,1.5,5.0,130.0,,,0.4202,cover,push,0.0
2014021057,2015-03-19,2014,2014-15,nhl,regular,MIN,WSH,H,2,3,L,-1,5,REG,-1.5,5.0,-150.0,,,0.5798,miss,push,1.0
2014021058,2015-03-19,2014,2014-15,nhl,regular,STL,WPG,A,1,2,L,-1,3,SO,-1.5,5.0,-140.0,,,0.562,miss,under,1.0
2014021058,2015-03-19,2014,2014-15,nhl,regular,WPG,STL,H,2,1,W,1,3,SO,1.5,5.0,120.0,,,0.438,cover,under,0.0
2014021059,2015-03-19,2014,2014-15,nhl,regular,PIT,DAL,A,1,2,L,-1,3,REG,1.5,5.5,-102.0,,,0.4826,cover,under,0.0
2014021059,2015-03-19,2014,2014-15,nhl,regular,DAL,PIT,H,2,1,W,1,3,REG,-1.5,5.5,-118.0,,,0.5174,miss,under,1.0
2014021060,2015-03-19,2014,2014-15,nhl,regular,PHI,CGY,A,1,4,L,-3,5,REG,1.5,5.5,110.0,,,0.4573,miss,under,0.0
2014021060,2015-03-19,2014,2014-15,nhl,regular,CGY,PHI,H,4,1,W,3,5,REG,-1.5,5.5,-130.0,,,0.5427,cover,under,1.0
2014021061,2015-03-19,2014,2014-15,nhl,regular,CBJ,VAN,A,6,2,W,4,8,REG,1.5,5.5,170.0,,,0.3571,cover,over,0.0
2014021061,2015-03-19,2014,2014-15,nhl,regular,VAN,CBJ,H,2,6,L,-4,8,REG,-1.5,5.5,-200.0,,,0.6429,miss,over,1.0
2014021062,2015-03-19,2014,2014-15,nhl,regular,COL,ARI,A,5,2,W,3,7,REG,-1.5,5.0,-145.0,,,0.5711,cover,over,1.0
2014021062,2015-03-19,2014,2014-15,nhl,regular,ARI,COL,H,2,5,L,-3,7,REG,1.5,5.0,125.0,,,0.4289,miss,over,0.0
2014021063,2015-03-20,2014,2014-15,nhl,regular,NJD,BUF,A,3,1,W,2,4,REG,-1.5,5.0,-180.0,,,0.6257,cover,under,1.0
2014021063,2015-03-20,2014,2014-15,nhl,regular,BUF,NJD,H,1,3,L,-2,4,REG,1.5,5.0,160.0,,,0.3743,miss,under,0.0
2014021064,2015-03-20,2014,2014-15,nhl,regular,DET,TBL,A,1,3,L,-2,4,REG,1.5,5.5,150.0,,,0.3885,miss,under,0.0
2014021064,2015-03-20,2014,2014-15,nhl,regular,TBL,DET,H,3,1,W,2,4,REG,-1.5,5.5,-170.0,,,0.6115,cover,under,1.0
2014021065,2015-03-20,2014,2014-15,nhl,regular,COL,ANA,A,2,3,L,-1,5,OT,1.5,5.5,170.0,,,0.3611,cover,under,0.0
2014021065,2015-03-20,2014,2014-15,nhl,regular,ANA,COL,H,3,2,W,1,5,OT,-1.5,5.5,-190.0,,,0.6389,miss,under,1.0
2014021066,2015-03-21,2014,2014-15,nhl,regular,STL,MIN,A,3,6,L,-3,9,REG,1.5,5.0,105.0,,,0.4675,miss,over,0.0
2014021066,2015-03-21,2014,2014-15,nhl,regular,MIN,STL,H,6,3,W,3,9,REG,-1.5,5.0,-125.0,,,0.5325,cover,over,1.0
2014021067,2015-03-21,2014,2014-15,nhl,regular,CBJ,CGY,A,3,2,W,1,5,OT,1.5,5.5,140.0,,,0.4037,cover,under,0.0
2014021067,2015-03-21,2014,2014-15,nhl,regular,CGY,CBJ,H,2,3,L,-1,5,OT,-1.5,5.5,-160.0,,,0.5963,miss,under,1.0
2014021068,2015-03-21,2014,2014-15,nhl,regular,VAN,LAK,A,4,1,W,3,5,REG,1.5,5.0,155.0,,,0.3813,cover,push,0.0
2014021068,2015-03-21,2014,2014-15,nhl,regular,LAK,VAN,H,1,4,L,-3,5,REG,-1.5,5.0,-175.0,,,0.6187,miss,push,1.0
2014021069,2015-03-21,2014,2014-15,nhl,regular,SJS,MTL,A,0,2,L,-2,2,REG,1.5,5.0,140.0,,,0.4037,miss,under,0.0
2014021069,2015-03-21,2014,2014-15,nhl,regular,MTL,SJS,H,2,0,W,2,2,REG,-1.5,5.0,-160.0,,,0.5963,cover,under,1.0
2014021070,2015-03-21,2014,2014-15,nhl,regular,TOR,OTT,A,3,5,L,-2,8,REG,1.5,5.5,210.0,,,0.3111,miss,over,0.0
2014021070,2015-03-21,2014,2014-15,nhl,regular,OTT,TOR,H,5,3,W,2,8,REG,-1.5,5.5,-250.0,,,0.6889,cover,over,1.0
2014021071,2015-03-21,2014,2014-15,nhl,regular,BOS,FLA,A,1,2,L,-1,3,SO,1.5,5.0,100.0,,,0.4783,cover,under,0.0
2014021071,2015-03-21,2014,2014-15,nhl,regular,FLA,BOS,H,2,1,W,1,3,SO,-1.5,5.0,-120.0,,,0.5217,miss,under,1.0
2014021072,2015-03-21,2014,2014-15,nhl,regular,NYI,NJD,A,3,0,W,3,3,REG,-1.5,5.0,-170.0,,,0.6115,cover,under,1.0
2014021072,2015-03-21,2014,2014-15,nhl,regular,NJD,NYI,H,0,3,L,-3,3,REG,1.5,5.0,150.0,,,0.3885,miss,under,0.0
2014021073,2015-03-21,2014,2014-15,nhl,regular,NYR,CAR,A,3,2,W,1,5,SO,-1.5,5.0,-160.0,,,0.5963,miss,push,1.0
2014021073,2015-03-21,2014,2014-15,nhl,regular,CAR,NYR,H,2,3,L,-1,5,SO,1.5,5.0,140.0,,,0.4037,cover,push,0.0
2014021074,2015-03-21,2014,2014-15,nhl,regular,WSH,WPG,A,0,3,L,-3,3,REG,1.5,5.0,-105.0,,,0.4892,miss,under,0.0
2014021074,2015-03-21,2014,2014-15,nhl,regular,WPG,WSH,H,3,0,W,3,3,REG,-1.5,5.0,-115.0,,,0.5108,cover,under,1.0
2014021075,2015-03-21,2014,2014-15,nhl,regular,BUF,NSH,A,0,3,L,-3,3,REG,1.5,5.0,390.0,,,0.199,miss,under,0.0
2014021075,2015-03-21,2014,2014-15,nhl,regular,NSH,BUF,H,3,0,W,3,3,REG,-1.5,5.0,-460.0,,,0.801,cover,under,1.0
2014021076,2015-03-21,2014,2014-15,nhl,regular,CHI,DAL,A,0,4,L,-4,4,REG,-1.5,5.5,-125.0,,,0.5325,miss,under,1.0
2014021076,2015-03-21,2014,2014-15,nhl,regular,DAL,CHI,H,4,0,W,4,4,REG,1.5,5.5,105.0,,,0.4675,cover,under,0.0
2014021077,2015-03-21,2014,2014-15,nhl,regular,PIT,ARI,A,3,1,W,2,4,REG,-1.5,5.0,-225.0,,,0.6713,cover,under,1.0
2014021077,2015-03-21,2014,2014-15,nhl,regular,ARI,PIT,H,1,3,L,-2,4,REG,1.5,5.0,195.0,,,0.3287,miss,under,0.0
2014021078,2015-03-21,2014,2014-15,nhl,regular,PHI,EDM,A,4,5,L,-1,9,OT,-1.5,5.5,-140.0,,,0.562,miss,over,1.0
2014021078,2015-03-21,2014,2014-15,nhl,regular,EDM,PHI,H,5,4,W,1,9,OT,1.5,5.5,120.0,,,0.438,cover,over,0.0
2014021079,2015-03-22,2014,2014-15,nhl,regular,STL,DET,A,1,2,L,-1,3,OT,1.5,5.5,120.0,,,0.438,cover,under,0.0
2014021079,2015-03-22,2014,2014-15,nhl,regular,DET,STL,H,2,1,W,1,3,OT,-1.5,5.5,-140.0,,,0.562,miss,under,1.0
2014021080,2015-03-22,2014,2014-15,nhl,regular,BOS,TBL,A,3,5,L,-2,8,REG,1.5,5.0,160.0,,,0.3743,miss,over,0.0
2014021080,2015-03-22,2014,2014-15,nhl,regular,TBL,BOS,H,5,3,W,2,8,REG,-1.5,5.0,-180.0,,,0.6257,cover,over,1.0
2014021081,2015-03-22,2014,2014-15,nhl,regular,ANA,NYR,A,2,7,L,-5,9,REG,1.5,5.0,-105.0,,,0.4892,miss,over,0.0
2014021081,2015-03-22,2014,2014-15,nhl,regular,NYR,ANA,H,7,2,W,5,9,REG,-1.5,5.0,-115.0,,,0.5108,cover,over,1.0
2014021082,2015-03-22,2014,2014-15,nhl,regular,VAN,ARI,A,3,1,W,2,4,REG,-1.5,5.5,-190.0,,,0.6389,cover,under,1.0
2014021082,2015-03-22,2014,2014-15,nhl,regular,ARI,VAN,H,1,3,L,-2,4,REG,1.5,5.5,170.0,,,0.3611,miss,under,0.0
2014021083,2015-03-23,2014,2014-15,nhl,regular,LAK,NJD,A,3,1,W,2,4,REG,-1.5,4.5,-170.0,,,0.6115,cover,under,1.0
2014021083,2015-03-23,2014,2014-15,nhl,regular,NJD,LAK,H,1,3,L,-2,4,REG,1.5,4.5,150.0,,,0.3885,miss,under,0.0
2014021084,2015-03-23,2014,2014-15,nhl,regular,CHI,CAR,A,3,1,W,2,4,REG,-1.5,5.0,-195.0,,,0.6451,cover,under,1.0
2014021084,2015-03-23,2014,2014-15,nhl,regular,CAR,CHI,H,1,3,L,-2,4,REG,1.5,5.0,175.0,,,0.3549,miss,under,0.0
2014021085,2015-03-23,2014,2014-15,nhl,regular,MIN,TOR,A,2,1,W,1,3,REG,-1.5,5.5,-225.0,,,0.6713,miss,under,1.0
2014021085,2015-03-23,2014,2014-15,nhl,regular,TOR,MIN,H,1,2,L,-1,3,REG,1.5,5.5,195.0,,,0.3287,cover,under,0.0
2014021086,2015-03-23,2014,2014-15,nhl,regular,SJS,OTT,A,2,5,L,-3,7,REG,1.5,5.5,105.0,,,0.4675,miss,over,0.0
2014021086,2015-03-23,2014,2014-15,nhl,regular,OTT,SJS,H,5,2,W,3,7,REG,-1.5,5.5,-125.0,,,0.5325,cover,over,1.0
2014021087,2015-03-23,2014,2014-15,nhl,regular,BUF,DAL,A,3,4,L,-1,7,REG,1.5,5.5,361.0,,,0.2109,cover,over,0.0
2014021087,2015-03-23,2014,2014-15,nhl,regular,DAL,BUF,H,4,3,W,1,7,REG,-1.5,5.5,-431.0,,,0.7891,miss,over,1.0
2014021088,2015-03-23,2014,2014-15,nhl,regular,COL,CGY,A,2,3,L,-1,5,REG,1.5,5.5,130.0,,,0.4202,cover,under,0.0
2014021088,2015-03-23,2014,2014-15,nhl,regular,CGY,COL,H,3,2,W,1,5,REG,-1.5,5.5,-150.0,,,0.5798,miss,under,1.0
2014021089,2015-03-23,2014,2014-15,nhl,regular,WPG,EDM,A,4,1,W,3,5,REG,-1.5,5.5,-160.0,,,0.5963,cover,under,1.0
2014021089,2015-03-23,2014,2014-15,nhl,regular,EDM,WPG,H,1,4,L,-3,5,REG,1.5,5.5,140.0,,,0.4037,miss,under,0.0
2014021090,2015-03-24,2014,2014-15,nhl,regular,MIN,NYI,A,2,1,W,1,3,SO,1.5,5.0,125.0,,,0.4289,cover,under,0.0
2014021090,2015-03-24,2014,2014-15,nhl,regular,NYI,MIN,H,1,2,L,-1,3,SO,-1.5,5.0,-145.0,,,0.5711,miss,under,1.0
2014021091,2015-03-24,2014,2014-15,nhl,regular,LAK,NYR,A,4,2,W,2,6,REG,1.5,5.0,130.0,,,0.4202,cover,over,0.0
2014021091,2015-03-24,2014,2014-15,nhl,regular,NYR,LAK,H,2,4,L,-2,6,REG,-1.5,5.0,-150.0,,,0.5798,miss,over,1.0
2014021092,2015-03-24,2014,2014-15,nhl,regular,STL,PIT,A,3,2,W,1,5,OT,1.5,5.0,105.0,,,0.4675,cover,push,0.0
2014021092,2015-03-24,2014,2014-15,nhl,regular,PIT,STL,H,2,3,L,-1,5,OT,-1.5,5.0,-125.0,,,0.5325,miss,push,1.0
2014021093,2015-03-24,2014,2014-15,nhl,regular,ANA,CBJ,A,3,5,L,-2,8,REG,-1.5,5.5,-170.0,,,0.6115,miss,over,1.0
2014021093,2015-03-24,2014,2014-15,nhl,regular,CBJ,ANA,H,5,3,W,2,8,REG,1.5,5.5,150.0,,,0.3885,cover,over,0.0
2014021094,2015-03-24,2014,2014-15,nhl,regular,ARI,DET,A,5,4,W,1,9,OT,1.5,5.5,280.0,,,0.2528,cover,over,0.0
2014021094,2015-03-24,2014,2014-15,nhl,regular,DET,ARI,H,4,5,L,-1,9,OT,-1.5,5.5,-350.0,,,0.7472,miss,over,1.0
2014021095,2015-03-24,2014,2014-15,nhl,regular,FLA,TBL,A,3,4,L,-1,7,REG,1.5,5.0,145.0,,,0.396,cover,over,0.0
2014021095,2015-03-24,2014,2014-15,nhl,regular,TBL,FLA,H,4,3,W,1,7,REG,-1.5,5.0,-165.0,,,0.604,miss,over,1.0
2014021096,2015-03-24,2014,2014-15,nhl,regular,MTL,NSH,A,2,3,L,-1,5,OT,1.5,5.0,110.0,,,0.4573,cover,push,0.0
2014021096,2015-03-24,2014,2014-15,nhl,regular,NSH,MTL,H,3,2,W,1,5,OT,-1.5,5.0,-130.0,,,0.5427,miss,push,1.0
2014021097,2015-03-24,2014,2014-15,nhl,regular,WPG,VAN,A,2,5,L,-3,7,REG,1.5,5.0,155.0,,,0.3813,miss,over,0.0
2014021097,2015-03-24,2014,2014-15,nhl,regular,VAN,WPG,H,5,2,W,3,7,REG,-1.5,5.0,-175.0,,,0.6187,cover,over,1.0
2014021098,2015-03-25,2014,2014-15,nhl,regular,CHI,PHI,A,1,4,L,-3,5,REG,-1.5,5.0,-160.0,,,0.5963,miss,push,1.0
2014021098,2015-03-25,2014,2014-15,nhl,regular,PHI,CHI,H,4,1,W,3,5,REG,1.5,5.0,140.0,,,0.4037,cover,push,0.0
2014021099,2015-03-25,2014,2014-15,nhl,regular,COL,EDM,A,3,4,L,-1,7,REG,-1.5,5.5,-140.0,,,0.562,miss,over,1.0
2014021099,2015-03-25,2014,2014-15,nhl,regular,EDM,COL,H,4,3,W,1,7,REG,1.5,5.5,120.0,,,0.438,cover,over,0.0
2014021100,2015-03-25,2014,2014-15,nhl,regular,DAL,CGY,A,4,3,W,1,7,SO,1.5,5.5,-105.0,,,0.4892,cover,over,0.0
